540,578,582;581,540,582;581,582,578;578,540,581
546,582,38;581,546,38;581,38,582;582,546,581
6,7,38;581,6,38;581,38,7;7,6,581
578,6,38;581,578,38;581,38,6;6,578,581
582,578,38;581,582,38;581,38,578;578,582,581
582,6,38;578,582,38;578,38,6;6,582,578
450,113,500;446,450,500;446,500,113;113,450,446
113,450,500;87,113,500;87,500,450;450,113,87
445,450,500;446,445,500;446,500,450;450,445,446
445,498,500;444,445,500;444,500,498;498,445,444
450,445,500;444,450,500;444,500,445;445,450,444
498,499,500;546,498,500;546,500,499;499,498,546
113,86,500;446,113,500;446,500,86;86,113,446
86,113,500;87,86,500;87,500,113;113,86,87
499,445,500;446,499,500;446,500,445;445,499,446
445,499,500;498,445,500;498,500,499;499,445,498
86,499,500;446,86,500;446,500,499;499,86,446
390,450,449;444,390,449;444,449,450;450,390,444
145,142,449;114,145,449;114,449,142;142,145,114
450,145,449;114,450,449;114,449,145;145,450,114
145,390,449;142,145,449;142,449,390;390,145,142
145,450,449;390,145,449;390,449,450;450,145,390
147,115,118;448,147,118;448,118,115;115,147,448
148,383,119;150,148,119;150,119,383;383,148,150
383,121,119;150,383,119;150,119,121;121,383,150
396,166,136;140,396,136;140,136,166;166,396,140
451,396,136;140,451,136;140,136,396;396,451,140
139,451,136;140,139,136;140,136,451;451,139,140
396,451,136;392,396,136;392,136,451;451,396,392
451,139,136;392,451,136;392,136,139;139,451,392
457,458,107;398,457,107;398,107,458;458,457,398
392,457,107;398,392,107;398,107,457;457,392,398
139,457,107;392,139,107;392,107,457;457,139,392
552,511,512;549,552,512;549,512,511;511,552,549
35,552,512;549,35,512;549,512,552;552,35,549
471,413,470;479,471,470;479,470,413;413,471,479
413,404,470;412,413,470;412,470,404;404,413,412
511,510,462;455,511,462;455,462,510;510,511,455
455,510,462;454,455,462;454,462,510;510,455,454
461,402,462;454,461,462;454,462,402;402,461,454
461,468,462;402,461,462;402,462,468;468,461,402
510,461,462;454,510,462;454,462,461;461,510,454
461,510,462;468,461,462;468,462,510;510,461,468
289,216,217;292,289,217;292,217,216;216,289,292
216,194,217;292,216,217;292,217,194;194,216,292
333,286,327;326,333,327;326,327,286;286,333,326
377,333,327;326,377,327;326,327,333;333,377,326
370,377,327;326,370,327;326,327,377;377,370,326
320,370,327;326,320,327;326,327,370;370,320,326
286,320,327;326,286,327;326,327,320;320,286,326
333,377,327;378,333,327;378,327,377;377,333,378
281,320,327;286,281,327;286,327,320;320,281,286
377,427,327;378,377,327;378,327,427;427,377,378
427,377,327;370,427,327;370,327,377;377,427,370
370,320,327;321,370,327;321,327,320;320,370,321
320,281,327;321,320,327;321,327,281;281,320,321
427,371,327;378,427,327;378,327,371;371,427,378
371,427,327;370,371,327;370,327,427;427,371,370
281,379,327;321,281,327;321,327,379;379,281,321
371,379,327;378,371,327;378,327,379;379,371,378
371,370,327;321,371,327;321,327,370;370,371,321
379,371,327;321,379,327;321,327,371;371,379,321
314,306,354;313,314,354;313,354,306;306,314,313
314,409,354;355,314,354;355,354,409;409,314,355
313,298,354;312,313,354;312,354,298;298,313,312
313,306,354;298,313,354;298,354,306;306,313,298
298,346,354;312,298,354;312,354,346;346,298,312
299,346,354;298,299,354;298,354,346;346,299,298
306,299,354;298,306,354;298,354,299;299,306,298
299,347,354;346,299,354;346,354,347;347,299,346
369,370,362;312,369,362;312,362,370;370,369,312
370,313,362;312,370,362;312,362,313;313,370,312
369,427,362;370,369,362;370,362,427;427,369,370
313,354,362;312,313,362;312,362,354;354,313,312
427,371,362;370,427,362;370,362,371;371,427,370
313,370,362;321,313,362;321,362,370;370,313,321
314,354,362;313,314,362;313,362,354;354,314,313
409,314,362;363,409,362;363,362,314;314,409,363
354,314,362;409,354,362;409,362,314;314,354,409
314,313,362;321,314,362;321,362,313;313,314,321
363,314,362;321,363,362;321,362,314;314,363,321
370,371,362;321,370,362;321,362,371;371,370,321
371,363,362;321,371,362;321,362,363;363,371,321
180,319,203;178,180,203;178,203,319;319,180,178
180,272,203;319,180,203;319,203,272;272,180,319
291,384,334;173,291,334;173,334,384;384,291,173
196,291,334;173,196,334;173,334,291;291,196,173
172,196,334;173,172,334;173,334,196;196,172,173
384,449,334;173,384,334;173,334,449;449,384,173
142,172,334;173,142,334;173,334,172;172,142,173
449,142,334;173,449,334;173,334,142;142,449,173
390,172,334;142,390,334;142,334,172;172,390,142
449,390,334;142,449,334;142,334,390;390,449,142
336,390,334;386,336,334;386,334,390;390,336,386
172,390,334;336,172,334;336,334,390;390,172,336
443,498,492;444,443,492;444,492,498;498,443,444
498,445,492;444,498,492;444,492,445;445,498,444
445,437,492;444,445,492;444,492,437;437,445,444
493,445,492;498,493,492;498,492,445;445,493,498
437,445,492;493,437,492;493,492,445;445,437,493
539,443,492;491,539,492;491,492,443;443,539,491
498,443,492;539,498,492;539,492,443;443,498,539
493,498,492;540,493,492;540,492,498;498,493,540
533,493,492;540,533,492;540,492,493;493,533,540
540,498,492;539,540,492;539,492,498;498,540,539
533,540,492;539,533,492;539,492,540;540,533,539
445,437,438;493,445,438;493,438,437;437,445,493
494,431,438;381,494,438;381,438,431;431,494,381
493,431,438;494,493,438;494,438,431;431,493,494
437,492,438;493,437,438;493,438,492;492,437,493
493,499,541;494,493,541;494,541,499;499,493,494
501,499,541;547,501,541;547,541,499;499,501,547
499,501,541;494,499,541;494,541,501;501,499,494
499,540,541;547,499,541;547,541,540;540,499,547
499,493,541;540,499,541;540,541,493;493,499,540
493,533,541;540,493,541;540,541,533;533,493,540
540,582,541;547,540,541;547,541,582;582,540,547
582,499,60;547,582,60;547,60,499;499,582,547
499,582,60;546,499,60;546,60,582;582,499,546
582,38,60;546,582,60;546,60,38;38,582,546
371,427,436;378,371,436;378,436,427;427,371,378
427,371,436;428,427,436;428,436,371;371,427,428
428,429,436;491,428,436;491,436,429;429,428,491
371,429,436;428,371,436;428,436,429;429,371,428
492,443,436;491,492,436;491,436,443;443,492,491
429,492,436;491,429,436;491,436,492;492,429,491
379,371,436;378,379,436;378,436,371;371,379,378
437,429,436;372,437,436;372,436,429;429,437,372
429,371,436;372,429,436;372,436,371;371,429,372
437,492,436;429,437,436;429,436,492;492,437,429
379,437,436;372,379,436;372,436,437;437,379,372
371,379,436;372,371,436;372,436,379;379,371,372
443,492,436;444,443,436;444,436,492;492,443,444
492,437,436;444,492,436;444,436,437;437,492,444
315,321,322;274,315,322;274,322,321;321,315,274
321,281,322;274,321,322;274,322,281;281,321,274
315,364,322;321,315,322;321,322,364;364,315,321
379,281,322;321,379,322;321,322,281;281,379,321
364,372,322;321,364,322;321,322,372;372,364,321
372,379,322;321,372,322;321,322,379;379,372,321
379,372,322;380,379,322;380,322,372;372,379,380
253,255,275;256,253,275;256,275,255;255,253,256
263,253,275;256,263,275;256,275,253;253,263,256
253,263,275;268,253,275;268,275,263;263,253,268
253,268,275;267,253,275;267,275,268;268,253,267
268,315,275;267,268,275;267,275,315;315,268,267
315,274,275;267,315,275;267,275,274;274,315,267
274,266,275;267,274,275;267,275,266;266,274,267
266,253,275;267,266,275;267,275,253;253,266,267
289,217,288;292,289,288;292,288,217;217,289,292
289,323,288;283,289,288;283,288,323;323,289,283
379,380,329;386,379,329;386,329,380;380,379,386
379,322,329;380,379,329;380,329,322;322,379,380
322,323,329;380,322,329;380,329,323;323,322,380
281,322,329;379,281,329;379,329,322;322,281,379
224,284,219;225,224,219;225,219,284;284,224,225
289,284,219;290,289,219;290,219,284;284,289,290
284,289,219;225,284,219;225,219,289;289,284,225
216,289,219;290,216,219;290,219,289;289,216,290
289,216,219;225,289,219;225,219,216;216,289,225
200,197,219;290,200,219;290,219,197;197,200,290
197,216,219;290,197,219;290,219,216;216,197,290
283,284,231;225,283,231;225,231,284;284,283,225
277,284,231;283,277,231;283,231,284;284,277,283
226,283,231;225,226,231;225,231,283;283,226,225
284,224,231;225,284,231;225,231,224;224,284,225
277,224,231;284,277,231;284,231,224;224,277,284
277,283,231;256,277,231;256,231,283;283,277,256
224,277,231;230,224,231;230,231,277;277,224,230
277,235,231;230,277,231;230,231,235;235,277,230
283,249,231;256,283,231;256,231,249;249,283,256
226,249,231;283,226,231;283,231,249;249,226,283
249,235,231;256,249,231;256,231,235;235,249,256
235,277,231;256,235,231;256,231,277;277,235,256
323,284,276;283,323,276;283,276,284;284,323,283
284,277,276;283,284,276;283,276,277;277,284,283
283,277,276;256,283,276;256,276,277;277,283,256
255,283,276;256,255,276;256,276,283;283,255,256
275,255,276;256,275,276;256,276,255;255,275,256
277,271,269;270,277,269;270,269,271;271,277,270
271,264,269;270,271,269;270,269,264;264,271,270
277,270,269;256,277,269;256,269,270;270,277,256
264,302,269;270,264,269;270,269,302;302,264,270
302,264,269;309,302,269;309,269,264;264,302,309
309,264,269;310,309,269;310,269,264;264,309,310
264,271,269;310,264,269;310,269,271;271,264,310
276,277,269;256,276,269;256,269,277;277,276,256
270,263,269;256,270,269;256,269,263;263,270,256
302,263,269;270,302,269;270,269,263;263,302,270
302,309,269;268,302,269;268,269,309;309,302,268
263,302,269;268,263,269;268,269,302;302,263,268
275,276,269;256,275,269;256,269,276;276,275,256
263,275,269;256,263,269;256,269,275;275,263,256
275,263,269;268,275,269;268,269,263;263,275,268
577,587,11;12,577,11;12,11,587;587,577,12
587,1,11;12,587,11;12,11,1;1,587,12
587,577,11;578,587,11;578,11,577;577,587,578
577,7,11;578,577,11;578,11,7;7,577,578
1,587,11;10,1,11;10,11,587;587,1,10
10,587,11;578,10,11;578,11,587;587,10,578
6,10,11;578,6,11;578,11,10;10,6,578
7,6,11;578,7,11;578,11,6;6,7,578
570,584,585;569,570,585;569,585,584;584,570,569
587,570,585;569,587,585;569,585,570;570,587,569
584,583,585;3,584,585;3,585,583;583,584,3
585,1,17;3,585,17;3,17,1;1,585,3
12,587,17;569,12,17;569,17,587;587,12,569
1,587,17;12,1,17;12,17,587;587,1,12
584,585,17;3,584,17;3,17,585;585,584,3
585,584,17;569,585,17;569,17,584;584,585,569
587,585,17;569,587,17;569,17,585;585,587,569
1,585,17;587,1,17;587,17,585;585,1,587
299,209,244;212,299,244;212,244,209;209,299,212
243,260,244;247,243,244;247,244,260;260,243,247
265,299,244;260,265,244;260,244,299;299,265,260
266,265,238;260,266,238;260,238,265;265,266,260
243,266,238;260,243,238;260,238,266;266,243,260
265,244,238;260,265,238;260,238,244;244,265,260
244,243,238;260,244,238;260,238,243;243,244,260
265,266,238;232,265,238;232,238,266;266,265,232
266,243,238;237,266,238;237,238,243;243,266,237
251,266,238;237,251,238;237,238,266;266,251,237
266,251,238;232,266,238;232,238,251;251,266,232
353,184,156;305,353,156;305,156,184;184,353,305
158,184,156;353,158,156;353,156,184;184,158,353
360,353,156;305,360,156;305,156,353;353,360,305
360,158,156;353,360,156;353,156,158;158,360,353
158,360,156;154,158,156;154,156,360;360,158,154
360,152,156;154,360,156;154,156,152;152,360,154
180,360,156;305,180,156;305,156,360;360,180,305
180,152,156;360,180,156;360,156,152;152,180,360
407,416,361;353,407,361;353,361,416;416,407,353
416,360,361;353,416,361;353,361,360;360,416,353
369,360,361;416,369,361;416,361,360;360,369,416
353,360,361;312,353,361;312,361,360;360,353,312
360,369,361;312,360,361;312,361,369;369,360,312
369,362,361;312,369,361;312,361,362;362,369,312
346,353,361;312,346,361;312,361,353;353,346,312
354,346,361;312,354,361;312,361,346;346,354,312
362,354,361;312,362,361;312,361,354;354,362,312
354,362,361;409,354,361;409,361,362;362,354,409
99,473,72;101,99,72;101,72,473;473,99,101
428,537,484;491,428,484;491,484,537;537,428,491
537,538,484;491,537,484;491,484,538;538,537,491
409,363,410;355,409,410;355,410,363;363,409,355
363,356,410;355,363,410;355,410,356;356,363,355
469,476,410;468,469,410;468,410,476;476,469,468
356,363,410;420,356,410;420,410,363;363,356,420
356,402,410;355,356,410;355,410,402;402,356,355
476,469,410;420,476,410;420,410,469;469,476,420
462,468,410;402,462,410;402,410,468;468,462,402
462,469,410;468,462,410;468,410,469;469,462,468
356,411,410;402,356,410;402,410,411;411,356,402
469,412,410;420,469,410;420,410,412;412,469,420
412,356,410;420,412,410;420,410,356;356,412,420
411,462,410;402,411,410;402,410,462;462,411,402
469,462,410;411,469,410;411,410,462;462,469,411
469,411,410;412,469,410;412,410,411;411,469,412
411,356,410;412,411,410;412,410,356;356,411,412
492,429,485;491,492,485;491,485,429;429,492,491
429,428,485;491,429,485;491,485,428;428,429,491
429,476,485;428,429,485;428,485,476;476,429,428
526,571,485;532,526,485;532,485,571;571,526,532
571,526,485;533,571,485;533,485,526;526,571,533
476,525,485;532,476,485;532,485,525;525,476,532
539,492,485;491,539,485;491,485,492;492,539,491
533,492,485;539,533,485;539,485,492;492,533,539
428,484,485;491,428,485;491,485,484;484,428,491
476,484,485;428,476,485;428,485,484;484,476,428
484,476,485;532,484,485;532,485,476;476,484,532
571,533,485;539,571,485;539,485,533;533,571,539
538,539,485;491,538,485;491,485,539;539,538,491
484,538,485;491,484,485;491,485,538;538,484,491
538,484,485;532,538,485;532,485,484;484,538,532
538,571,485;539,538,485;539,485,571;571,538,539
571,538,485;532,571,485;532,485,538;538,571,532
101,407,103;129,101,103;129,103,407;407,101,129
511,552,559;558,511,559;558,559,552;552,511,558
512,552,559;511,512,559;511,559,552;552,512,511
552,583,559;558,552,559;558,559,583;583,552,558
526,571,572;533,526,572;533,572,571;571,526,533
540,571,572;578,540,572;578,572,571;571,540,578
579,574,572;547,579,572;547,572,574;574,579,547
574,541,572;547,574,572;547,572,541;541,574,547
582,541,572;540,582,572;540,572,541;541,582,540
533,571,572;540,533,572;540,572,571;571,533,540
541,533,572;540,541,572;540,572,533;533,541,540
582,540,572;578,582,572;578,572,540;540,582,578
579,582,572;578,579,572;578,572,582;582,579,578
582,579,572;547,582,572;547,572,579;579,582,547
541,582,572;547,541,572;547,572,582;582,541,547
315,314,308;364,315,308;364,308,314;314,315,364
314,356,308;364,314,308;364,308,356;356,314,364
315,268,308;267,315,308;267,308,268;268,315,267
314,315,308;267,314,308;267,308,315;315,314,267
268,300,308;267,268,308;267,308,300;300,268,267
301,300,308;268,301,308;268,308,300;300,301,268
356,314,308;355,356,308;355,308,314;314,356,355
309,301,308;268,309,308;268,308,301;301,309,268
357,301,308;309,357,308;309,308,301;301,357,309
356,365,308;364,356,308;364,308,365;365,356,364
356,357,308;365,356,308;365,308,357;357,356,365
125,425,97;99,125,97;99,97,425;425,125,99
489,425,97;95,489,97;95,97,425;425,489,95
425,125,97;95,425,97;95,97,125;125,425,95
222,228,227;280,222,227;280,227,228;228,222,280
257,222,227;280,257,227;280,227,222;222,257,280
303,351,297;304,303,297;304,297,351;351,303,304
351,345,297;304,351,297;304,297,345;345,351,304
259,264,297;210,259,297;210,297,264;264,259,210
264,259,297;303,264,297;303,297,259;259,264,303
345,187,297;304,345,297;304,297,187;187,345,304
210,187,297;189,210,297;189,297,187;187,210,189
264,303,297;304,264,297;304,297,303;303,264,304
187,163,297;189,187,297;189,297,163;163,187,189
345,163,297;187,345,297;187,297,163;163,345,187
187,264,297;304,187,297;304,297,264;264,187,304
264,187,297;210,264,297;210,297,187;187,264,210
393,347,340;339,393,340;339,340,347;347,393,339
393,394,401;452,393,401;452,401,394;394,393,452
453,461,401;452,453,401;452,401,461;461,453,452
394,453,401;452,394,401;452,401,453;453,394,452
459,393,401;452,459,401;452,401,393;393,459,452
453,395,401;461,453,401;461,401,395;395,453,461
395,453,401;394,395,401;394,401,453;453,395,394
461,395,401;402,461,401;402,401,395;395,461,402
393,340,401;394,393,401;394,401,340;340,393,394
340,393,401;347,340,401;347,401,393;393,340,347
395,396,403;454,395,403;454,403,396;396,395,454
402,395,403;454,402,403;454,403,395;395,402,454
462,402,403;454,462,403;454,403,402;402,462,454
462,411,403;402,462,403;402,403,411;411,462,402
455,462,403;454,455,403;454,403,462;462,455,454
397,455,403;392,397,403;392,403,455;455,397,392
396,451,403;454,396,403;454,403,451;451,396,454
451,396,403;392,451,403;392,403,396;396,451,392
397,404,403;411,397,403;411,403,404;404,397,411
451,455,403;454,451,403;454,403,455;455,451,454
455,451,403;392,455,403;392,403,451;451,455,392
338,295,296;191,338,296;191,296,295;295,338,191
301,259,296;295,301,296;295,296,259;259,301,295
259,301,296;303,259,296;303,296,301;301,259,303
297,303,296;351,297,296;351,296,303;303,297,351
297,259,296;303,297,296;303,296,259;259,297,303
345,351,344;398,345,344;398,344,351;351,345,398
345,297,344;351,345,344;351,344,297;297,345,351
297,296,344;351,297,344;351,344,296;296,297,351
296,297,344;189,296,344;189,344,297;297,296,189
297,163,344;189,297,344;189,344,163;163,297,189
163,297,344;345,163,344;345,344,297;297,163,345
166,338,169;192,166,169;192,169,338;338,166,192
338,191,169;192,338,169;192,169,191;191,338,192
338,136,169;165,338,169;165,169,136;136,338,165
338,166,169;396,338,169;396,169,166;166,338,396
136,338,169;396,136,169;396,169,338;338,136,396
166,136,169;396,166,169;396,169,136;136,166,396
504,510,503;548,504,503;548,503,510;510,504,548
510,504,503;461,510,503;461,503,504;504,510,461
504,453,503;461,504,503;461,503,453;453,504,461
59,504,503;548,59,503;548,503,504;504,59,548
504,59,503;83,504,503;83,503,59;59,504,83
453,504,503;83,453,503;83,503,504;504,453,83
461,453,503;452,461,503;452,503,453;453,461,452
78,508,503;452,78,503;452,503,508;508,78,452
111,78,503;452,111,503;452,503,78;78,111,452
78,111,503;83,78,503;83,503,111;111,78,83
453,111,503;452,453,503;452,503,111;111,453,452
111,453,503;83,111,503;83,503,453;453,111,83
78,508,105;76,78,105;76,105,508;508,78,76
508,78,105;452,508,105;452,105,78;78,508,452
459,508,105;452,459,105;452,105,508;508,459,452
78,111,105;452,78,105;452,105,111;111,78,452
453,111,138;110,453,138;110,138,111;111,453,110
111,453,138;452,111,138;452,138,453;453,111,452
394,453,138;110,394,138;110,138,453;453,394,110
453,394,138;452,453,138;452,138,394;394,453,452
137,394,138;110,137,138;110,138,394;394,137,110
394,393,138;452,394,138;452,138,393;393,394,452
403,411,349;402,403,349;402,349,411;411,403,402
395,403,349;402,395,349;402,349,403;403,395,402
411,356,349;402,411,349;402,349,356;356,411,402
357,356,349;411,357,349;411,349,356;356,357,411
308,301,349;300,308,349;300,349,301;301,308,300
402,356,349;355,402,349;355,349,356;356,402,355
356,308,349;355,356,349;355,349,308;308,356,355
357,308,349;356,357,349;356,349,308;308,357,356
308,357,349;301,308,349;301,349,357;357,308,301
270,271,234;230,270,234;230,234,271;271,270,230
235,270,234;230,235,234;230,234,270;270,235,230
235,240,234;270,235,234;270,234,240;240,235,270
264,271,234;270,264,234;270,234,271;271,264,270
240,264,234;270,240,234;270,234,264;264,240,270
204,271,234;206,204,234;206,234,271;271,204,206
230,271,234;204,230,234;204,234,271;271,230,204
271,208,234;206,271,234;206,234,208;208,271,206
271,264,234;208,271,234;208,234,264;264,271,208
264,240,234;208,264,234;208,234,240;240,264,208
263,252,236;241,263,236;241,236,252;252,263,241
235,263,236;241,235,236;241,236,263;263,235,241
252,263,236;253,252,236;253,236,263;263,252,253
235,249,236;256,235,236;256,236,249;249,235,256
263,235,236;256,263,236;256,236,235;235,263,256
253,249,236;250,253,236;250,236,249;249,253,250
249,253,236;256,249,236;256,236,253;253,249,256
253,263,236;256,253,236;256,236,263;263,253,256
237,253,236;250,237,236;250,236,253;253,237,250
252,253,236;237,252,236;237,236,253;253,252,237
521,98,73;100,521,73;100,73,98;98,521,100
521,528,73;98,521,73;98,73,528;528,521,98
102,521,73;100,102,73;100,73,521;521,102,100
71,528,73;49,71,73;49,73,528;528,71,49
528,71,73;98,528,73;98,73,71;71,528,98
228,251,273;232,228,273;232,273,251;251,228,232
251,266,273;232,251,273;232,273,266;266,251,232
266,265,273;232,266,273;232,273,265;265,266,232
306,266,273;274,306,273;274,273,266;266,306,274
265,266,273;306,265,273;306,273,266;266,265,306
280,320,273;274,280,273;274,273,320;320,280,274
280,228,273;229,280,273;229,273,228;228,280,229
272,265,273;306,272,273;306,273,265;265,272,306
320,313,273;274,320,273;274,273,313;313,320,274
320,272,273;313,320,273;313,273,272;272,320,313
313,306,273;274,313,273;274,273,306;306,313,274
272,306,273;313,272,273;313,273,306;306,272,313
448,443,435;378,448,435;378,435,443;443,448,378
427,377,435;378,427,435;378,435,377;377,427,378
377,427,435;426,377,435;426,435,427;427,377,426
443,436,435;378,443,435;378,435,436;436,443,378
436,427,435;378,436,435;378,435,427;427,436,378
436,443,435;491,436,435;491,435,443;443,436,491
443,497,435;491,443,435;491,435,497;497,443,491
426,427,435;428,426,435;428,435,427;427,426,428
427,436,435;428,427,435;428,435,436;436,427,428
428,436,435;491,428,435;491,435,436;436,428,491
497,537,435;491,497,435;491,435,537;537,497,491
537,428,435;491,537,435;491,435,428;428,537,491
377,435,441;426,377,441;426,441,435;435,377,426
121,119,441;383,121,441;383,441,119;119,121,383
383,377,434;376,383,434;376,434,377;377,383,376
383,376,434;150,383,434;150,434,376;376,383,150
121,383,434;150,121,434;150,434,383;383,121,150
121,441,434;383,121,434;383,434,441;441,121,383
441,377,434;383,441,434;383,434,377;377,441,383
376,123,434;150,376,434;150,434,123;123,376,150
123,121,434;150,123,434;150,434,121;121,123,150
441,121,434;95,441,434;95,434,121;121,441,95
377,441,434;426,377,434;426,434,441;441,377,426
121,123,434;95,121,434;95,434,123;123,121,95
377,369,434;376,377,434;376,434,369;369,377,376
369,377,434;426,369,434;426,434,377;377,369,426
123,425,434;95,123,434;95,434,425;425,123,95
425,369,434;426,425,434;426,434,369;369,425,426
360,123,434;376,360,434;376,434,123;123,360,376
360,425,434;123,360,434;123,434,425;425,360,123
425,489,434;95,425,434;95,434,489;489,425,95
489,425,434;426,489,434;426,434,425;425,489,426
489,441,434;95,489,434;95,434,441;441,489,95
441,489,434;426,441,434;426,434,489;489,441,426
369,360,434;376,369,434;376,434,360;360,369,376
369,425,434;360,369,434;360,434,425;425,369,360
544,448,502;443,544,502;443,502,448;448,544,443
498,443,502;444,498,502;444,502,443;443,498,444
500,498,502;444,500,502;444,502,498;498,500,444
115,544,502;88,115,502;88,502,544;544,115,88
544,115,502;448,544,502;448,502,115;115,544,448
88,84,502;87,88,502;87,502,84;84,88,87
84,500,502;87,84,502;87,502,500;500,84,87
450,500,502;444,450,502;444,502,500;500,450,444
115,449,502;448,115,502;448,502,449;449,115,448
443,448,502;444,443,502;444,502,448;448,443,444
448,449,502;444,448,502;444,502,449;449,448,444
88,87,502;114,88,502;114,502,87;87,88,114
449,450,502;444,449,502;444,502,450;450,449,444
115,88,502;114,115,502;114,502,88;88,115,114
449,115,502;114,449,502;114,502,115;115,449,114
87,450,502;114,87,502;114,502,450;450,87,114
500,450,502;87,500,502;87,502,450;450,500,87
450,449,502;114,450,502;114,502,449;449,450,114
207,184,186;346,207,186;346,186,184;184,207,346
209,207,186;346,209,186;346,186,207;207,209,346
184,160,186;346,184,186;346,186,160;160,184,346
188,209,186;339,188,186;339,186,209;209,188,339
209,346,186;339,209,186;339,186,346;346,209,339
160,400,186;346,160,186;346,186,400;400,160,346
346,400,186;339,346,186;339,186,400;400,346,339
273,265,205;232,273,205;232,205,265;265,273,232
265,273,205;272,265,205;272,205,273;273,265,272
265,272,205;298,265,205;298,205,272;272,265,298
120,149,122;440,120,122;440,122,149;149,120,440
440,124,122;94,440,122;94,122,124;124,440,94
382,124,122;440,382,122;440,122,124;124,382,440
151,124,122;382,151,122;382,122,124;124,151,382
149,382,122;440,149,122;440,122,382;382,149,440
149,151,122;382,149,122;382,122,151;151,149,382
91,440,122;94,91,122;94,122,440;440,91,94
91,120,122;440,91,122;440,122,120;120,91,440
375,332,324;331,375,324;331,324,332;332,375,331
375,325,324;332,375,324;332,324,325;325,375,332
276,323,324;284,276,324;284,324,323;323,276,284
331,332,324;290,331,324;290,324,332;332,331,290
323,331,324;290,323,324;290,324,331;331,323,290
284,323,324;290,284,324;290,324,323;323,284,290
583,26,2;3,583,2;3,2,26;26,583,3
585,583,2;3,585,2;3,2,583;583,585,3
585,586,2;583,585,2;583,2,586;586,585,583
556,562,28;27,556,28;27,28,562;562,556,27
562,22,28;27,562,28;27,28,22;22,562,27
34,556,28;27,34,28;27,28,556;556,34,27
34,29,28;556,34,28;556,28,29;29,34,556
48,19,23;568,48,23;568,23,19;19,48,568
19,22,23;568,19,23;568,23,22;22,19,568
22,562,23;568,22,23;568,23,562;562,22,568
22,28,23;562,22,23;562,23,28;28,22,562
584,562,4;569,584,4;569,4,562;562,584,569
562,22,4;569,562,4;569,4,22;22,562,569
17,584,4;569,17,4;569,4,584;584,17,569
562,584,4;27,562,4;27,4,584;584,562,27
22,562,4;27,22,4;27,4,562;562,22,27
5,584,4;3,5,4;3,4,584;584,5,3
584,17,4;3,584,4;3,4,17;17,584,3
557,5,4;27,557,4;27,4,5;5,557,27
584,557,4;27,584,4;27,4,557;557,584,27
557,584,4;5,557,4;5,4,584;584,557,5
576,12,18;569,576,18;569,18,12;12,576,569
12,17,18;569,12,18;569,18,17;17,12,569
22,568,18;569,22,18;569,18,568;568,22,569
22,19,18;568,22,18;568,18,19;19,22,568
568,576,18;569,568,18;569,18,576;576,568,569
19,576,18;568,19,18;568,18,576;576,19,568
4,22,18;569,4,18;569,18,22;22,4,569
17,4,18;569,17,18;569,18,4;4,17,569
549,58,57;36,549,57;36,57,58;58,549,36
35,549,57;36,35,57;36,57,549;549,35,36
549,505,57;58,549,57;58,57,505;505,549,58
35,512,57;549,35,57;549,57,512;512,35,549
26,552,31;32,26,31;32,31,552;552,26,32
552,35,31;32,552,31;32,31,35;35,552,32
512,35,31;552,512,31;552,31,35;35,512,552
28,29,561;556,28,561;556,561,29;29,28,556
29,28,561;51,29,561;51,561,28;28,29,51
562,28,561;556,562,561;556,561,28;28,562,556
517,562,561;556,517,561;556,561,562;562,517,556
28,23,561;51,28,561;51,561,23;23,28,51
23,28,561;562,23,561;562,561,28;28,23,562
23,562,561;568,23,561;568,561,562;562,23,568
516,517,509;468,516,509;468,509,517;517,516,468
510,461,509;468,510,509;468,509,461;461,510,468
551,517,509;550,551,509;550,509,517;517,551,550
510,503,509;461,510,509;461,509,503;503,510,461
548,551,509;550,548,509;550,509,551;551,548,550
510,551,509;548,510,509;548,509,551;551,510,548
508,503,509;550,508,509;550,509,503;503,508,550
503,548,509;550,503,509;550,509,548;548,503,550
503,510,509;548,503,509;548,509,510;510,503,548
51,72,522;74,51,522;74,522,72;72,51,74
72,101,522;74,72,522;74,522,101;101,72,74
72,473,522;101,72,522;101,522,473;473,72,101
468,461,467;402,468,467;402,467,461;461,468,402
461,401,467;402,461,467;402,467,401;401,461,402
410,468,467;402,410,467;402,467,468;468,410,402
402,401,467;355,402,467;355,467,401;401,402,355
410,402,467;355,410,467;355,467,402;402,410,355
409,410,467;355,409,467;355,467,410;410,409,355
325,324,285;278,325,285;278,285,324;324,325,278
284,224,285;278,284,285;278,285,224;224,284,278
219,224,285;284,219,285;284,285,224;224,219,284
324,284,285;278,324,285;278,285,284;284,324,278
324,325,285;332,324,285;332,285,325;325,324,332
332,177,285;200,332,285;200,285,177;177,332,200
325,177,285;332,325,285;332,285,177;177,325,332
200,219,285;290,200,285;290,285,219;219,200,290
219,284,285;290,219,285;290,285,284;284,219,290
284,324,285;290,284,285;290,285,324;324,284,290
332,200,285;290,332,285;290,285,200;200,332,290
324,332,285;290,324,285;290,285,332;332,324,290
574,9,14;43,574,14;43,14,9;9,574,43
9,574,14;579,9,14;579,14,574;574,9,579
15,9,14;579,15,14;579,14,9;9,15,579
69,495,67;94,69,67;94,67,495;495,69,94
501,91,67;94,501,67;94,67,91;91,501,94
501,65,67;91,501,67;91,67,65;65,501,91
495,501,67;94,495,67;94,67,501;501,495,94
69,71,535;481,69,535;481,535,71;71,69,481
