562,2568,621;624,562,621;624,621,2568;2568,562,624
2568,2316,621;624,2568,621;624,621,2316;2316,2568,624
2568,562,621;2578,2568,621;2578,621,562;562,2568,2578
2316,2568,621;2578,2316,621;2578,621,2568;2568,2316,2578
2578,555,621;612,2578,621;612,621,555;555,2578,612
562,555,621;2578,562,621;2578,621,555;555,562,2578
556,555,2577;612,556,2577;612,2577,555;555,556,612
555,2578,2577;612,555,2577;612,2577,2578;2578,555,612
555,2846,2577;2578,555,2577;2578,2577,2846;2846,555,2578
2834,2846,2577;2845,2834,2577;2845,2577,2846;2846,2834,2845
502,556,2576;557,502,2576;557,2576,556;556,502,557
502,2577,2576;556,502,2576;556,2576,2577;2577,502,556
552,502,2576;557,552,2576;557,2576,502;502,552,557
2577,502,2576;2845,2577,2576;2845,2576,502;502,2577,2845
3262,3263,3507;3245,3262,3507;3245,3507,3263;3263,3262,3245
4327,4336,4337;4228,4327,4337;4228,4337,4336;4336,4327,4228
3473,3507,3489;3490,3473,3489;3490,3489,3507;3507,3473,3490
3507,3739,3489;3490,3507,3489;3490,3489,3739;3739,3507,3490
3981,247,199;3966,3981,199;3966,199,247;247,3981,3966
299,3745,351;301,299,351;301,351,3745;3745,299,301
458,2795,456;515,458,456;515,456,2795;2795,458,515
199,3981,197;247,199,197;247,197,3981;3981,199,247
3981,3777,197;247,3981,197;247,197,3777;3777,3981,247
1582,1386,1569;1568,1582,1569;1568,1569,1386;1386,1582,1568
1582,1798,1569;1583,1582,1569;1583,1569,1798;1798,1582,1583
1386,1582,1569;1583,1386,1569;1583,1569,1582;1582,1386,1583
1289,1303,1302;1464,1289,1302;1464,1302,1303;1303,1289,1464
1303,1465,1685;1464,1303,1685;1464,1685,1465;1465,1303,1464
2049,2034,1810;1812,2049,1810;1812,1810,2034;2034,2049,1812
1812,1799,1810;1595,1812,1810;1595,1810,1799;1799,1812,1595
2034,1799,1810;1812,2034,1810;1812,1810,1799;1799,2034,1812
1595,1799,1810;1583,1595,1810;1583,1810,1799;1799,1595,1583
1799,1798,1810;1583,1799,1810;1583,1810,1798;1798,1799,1583
2316,2307,2060;675,2316,2060;675,2060,2307;2307,2316,675
2307,2316,2060;2306,2307,2060;2306,2060,2316;2316,2307,2306
458,519,2778;517,458,2778;517,2778,519;519,458,517
515,458,2778;517,515,2778;517,2778,458;458,515,517
2795,458,2778;515,2795,2778;515,2778,458;458,2795,515
689,744,1972;742,689,1972;742,1972,744;744,689,742
744,1740,1972;742,744,1972;742,1972,1740;1740,744,742
2200,1740,1972;744,2200,1972;744,1972,1740;1740,2200,744
3789,3543,3774;3758,3789,3774;3758,3774,3543;3543,3789,3758
3774,3543,3526;3758,3774,3526;3758,3526,3543;3543,3774,3758
3774,3775,3526;3543,3774,3526;3543,3526,3775;3775,3774,3543
3774,3759,3526;3775,3774,3526;3775,3526,3759;3759,3774,3775
3507,3263,3246;3245,3507,3246;3245,3246,3263;3263,3507,3245
3228,3473,3246;3245,3228,3246;3245,3246,3473;3473,3228,3245
3473,3507,3246;3245,3473,3246;3245,3246,3507;3507,3473,3245
3507,3473,3246;3490,3507,3246;3490,3246,3473;3473,3507,3490
3508,3507,3246;3490,3508,3246;3490,3246,3507;3507,3508,3490
1233,1126,1223;1232,1233,1223;1232,1223,1126;1126,1233,1232
1126,1233,1223;1234,1126,1223;1234,1223,1233;1233,1126,1234
1120,1126,1223;1234,1120,1223;1234,1223,1126;1126,1120,1234
1112,1212,1113;1120,1112,1113;1120,1113,1212;1212,1112,1120
1198,1101,1199;1185,1198,1199;1185,1199,1101;1101,1198,1185
1101,1093,1199;1185,1101,1199;1185,1199,1093;1093,1101,1185
1093,1111,1199;1102,1093,1199;1102,1199,1111;1111,1093,1102
1093,1101,1199;1111,1093,1199;1111,1199,1101;1101,1093,1111
1212,1112,1119;1120,1212,1119;1120,1119,1112;1112,1212,1120
1112,1212,1119;1111,1112,1119;1111,1119,1212;1212,1112,1111
1223,1212,1119;1120,1223,1119;1120,1119,1212;1212,1223,1120
1126,1223,1119;1120,1126,1119;1120,1119,1223;1223,1126,1120
1212,1112,1104;1102,1212,1104;1102,1104,1112;1112,1212,1102
1113,1112,1104;1212,1113,1104;1212,1104,1112;1112,1113,1212
1104,1112,1103;1102,1104,1103;1102,1103,1112;1112,1104,1102
1104,1003,1103;1112,1104,1103;1112,1103,1003;1003,1104,1112
1003,1104,1103;1002,1003,1103;1002,1103,1104;1104,1003,1002
1226,1214,1361;1374,1226,1361;1374,1361,1214;1214,1226,1374
351,3745,3512;301,351,3512;301,3512,3745;3745,351,301
845,796,842;1528,845,842;1528,842,796;796,845,1528
1349,845,842;1528,1349,842;1528,842,845;845,1349,1528
1543,792,842;840,1543,842;840,842,792;792,1543,840
792,1543,842;1528,792,842;1528,842,1543;1543,792,1528
796,794,842;1528,796,842;1528,842,794;794,796,1528
794,792,842;1528,794,842;1528,842,792;792,794,1528
1349,1543,842;840,1349,842;840,842,1543;1543,1349,840
1543,1349,842;1528,1543,842;1528,842,1349;1349,1543,1528
784,1812,729;780,784,729;780,729,1812;1812,784,780
2825,565,511;568,2825,511;568,511,565;565,2825,568
1235,938,931;882,1235,931;882,931,938;938,1235,882
1399,1595,1407;1583,1399,1407;1583,1407,1595;1595,1399,1583
1582,1399,1407;1583,1582,1407;1583,1407,1399;1399,1582,1583
1723,1740,746;796,1723,746;796,746,1740;1740,1723,796
1955,1740,746;1723,1955,746;1723,746,1740;1740,1955,1723
796,1740,746;794,796,746;794,746,1740;1740,796,794
794,1740,746;744,794,746;744,746,1740;1740,794,744
1740,1955,746;744,1740,746;744,746,1955;1955,1740,744
2458,2439,581;523,2458,581;523,581,2439;2439,2458,523
2439,525,581;523,2439,581;523,581,525;525,2439,523
525,2439,581;583,525,581;583,581,2439;2439,525,583
2192,2175,1930;2176,2192,1930;2176,1930,2175;2175,2192,2176
2159,1914,1930;2176,2159,1930;2176,1930,1914;1914,2159,2176
2175,2159,1930;2176,2175,1930;2176,1930,2159;2159,2175,2176
783,1585,785;830,783,785;830,785,1585;1585,783,830
2442,2202,2186;1941,2442,2186;1941,2186,2202;2202,2442,1941
214,4047,3877;4060,214,3877;4060,3877,4047;4047,214,4060
214,262,3877;4047,214,3877;4047,3877,262;262,214,4047
161,214,3877;4060,161,3877;4060,3877,214;214,161,4060
2584,2854,2860;2853,2584,2860;2853,2860,2854;2854,2584,2853
374,373,3375;319,374,3375;319,3375,373;373,374,319
373,374,3375;427,373,3375;427,3375,374;374,373,427
718,1603,1828;1829,718,1828;1829,1828,1603;1603,718,1829
665,718,1828;1829,665,1828;1829,1828,718;718,665,1829
2070,665,1828;1829,2070,1828;1829,1828,665;665,2070,1829
2069,665,1828;2070,2069,1828;2070,1828,665;665,2069,2070
665,2069,1828;666,665,1828;666,1828,2069;2069,665,666
607,2069,2321;2070,607,2321;2070,2321,2069;2069,607,2070
2069,2331,2321;2070,2069,2321;2070,2321,2331;2331,2069,2070
606,607,2321;2070,606,2321;2070,2321,607;607,606,2070
607,606,2321;608,607,2321;608,2321,606;606,607,608
2331,2069,2080;2070,2331,2080;2070,2080,2069;2069,2331,2070
2331,2079,2080;2069,2331,2080;2069,2080,2079;2079,2331,2069
2069,1828,2080;2070,2069,2080;2070,2080,1828;1828,2069,2070
2079,1828,2080;2069,2079,2080;2069,2080,1828;1828,2079,2069
2070,1828,2080;1829,2070,2080;1829,2080,1828;1828,2070,1829
2332,2600,2588;2323,2332,2588;2323,2588,2600;2600,2332,2323
551,611,2587;2317,551,2587;2317,2587,611;611,551,2317
551,606,2587;611,551,2587;611,2587,606;606,551,611
1939,1940,1724;2184,1939,1724;2184,1724,1940;1940,1939,2184
2637,594,534;592,2637,534;592,534,594;594,2637,592
594,534,2622;2637,594,2622;2637,2622,534;534,594,2637
306,308,3695;256,306,3695;256,3695,308;308,306,256
308,258,3695;256,308,3695;256,3695,258;258,308,256
3271,2998,3253;3015,3271,3253;3015,3253,2998;2998,3271,3015
2998,3271,3253;3254,2998,3253;3254,3253,3271;3271,2998,3254
2982,3258,3257;3240,2982,3257;3240,3257,3258;3258,2982,3240
3258,2982,3257;3002,3258,3257;3002,3257,2982;2982,3258,3002
3716,3924,3940;3732,3716,3940;3732,3940,3924;3924,3716,3732
3730,3713,3731;3938,3730,3731;3938,3731,3713;3713,3730,3938
2640,2657,2639;2925,2640,2639;2925,2639,2657;2657,2640,2925
717,664,2071;1829,717,2071;1829,2071,664;664,717,1829
717,663,2071;664,717,2071;664,2071,663;663,717,664
2080,1838,2071;1829,2080,2071;1829,2071,1838;1838,2080,1829
1838,2080,2071;2323,1838,2071;2323,2071,2080;2080,1838,2323
611,663,2071;2317,611,2071;2317,2071,663;663,611,2317
664,663,2071;611,664,2071;611,2071,663;663,664,611
2070,2080,2071;1829,2070,2071;1829,2071,2080;2080,2070,1829
664,2070,2071;1829,664,2071;1829,2071,2070;2070,664,1829
2070,664,2071;611,2070,2071;611,2071,664;664,2070,611
1831,2073,1840;2082,1831,1840;2082,1840,2073;2073,1831,2082
2612,2332,2333;2600,2612,2333;2600,2333,2332;2332,2612,2600
2600,2334,2333;2347,2600,2333;2347,2333,2334;2334,2600,2347
2600,2332,2333;2323,2600,2333;2323,2333,2332;2332,2600,2323
2334,2600,2333;2323,2334,2333;2323,2333,2600;2600,2334,2323
55,4377,9;54,55,9;54,9,4377;4377,55,54
62,55,4323;4322,62,4323;4322,4323,55;55,62,4322
54,55,4323;62,54,4323;62,4323,55;55,54,62
55,4377,4323;4322,55,4323;4322,4323,4377;4377,55,4322
4377,55,4323;54,4377,4323;54,4323,55;55,4377,54
4229,4337,4240;4228,4229,4240;4228,4240,4337;4337,4229,4228
165,161,4209;4060,165,4209;4060,4209,161;161,165,4060
161,165,4209;107,161,4209;107,4209,165;165,161,107
4048,165,4209;4060,4048,4209;4060,4209,165;165,4048,4060
4210,4221,4209;107,4210,4209;107,4209,4221;4221,4210,107
158,161,4209;107,158,4209;107,4209,161;161,158,107
165,4210,4209;107,165,4209;107,4209,4210;4210,165,107
165,4048,4209;4210,165,4209;4210,4209,4048;4048,165,4210
3367,373,436;381,3367,436;381,436,373;373,3367,381
435,3118,436;381,435,436;381,436,3118;3118,435,381
3118,3367,436;381,3118,436;381,436,3367;3367,3118,381
132,4182,190;126,132,190;126,190,4182;4182,132,126
283,3826,230;284,283,230;284,230,3826;3826,283,284
3113,2846,440;500,3113,440;500,440,2846;2846,3113,500
500,562,506;2847,500,506;2847,506,562;562,500,2847
3473,3489,3707;3490,3473,3707;3490,3707,3489;3489,3473,3490
3508,3948,3740;3490,3508,3740;3490,3740,3948;3948,3508,3490
3507,3508,3740;3490,3507,3740;3490,3740,3508;3508,3507,3490
3739,3507,3740;3490,3739,3740;3490,3740,3507;3507,3739,3490
3948,3963,3740;3947,3948,3740;3947,3740,3963;3963,3948,3947
4255,94,148;4254,4255,148;4254,148,94;94,4255,4254
4127,4141,4128;4142,4127,4128;4142,4128,4141;4141,4127,4142
4129,4127,4128;4142,4129,4128;4142,4128,4127;4127,4129,4142
3804,3816,4006;4018,3804,4006;4018,4006,3816;3816,3804,4018
3803,3816,4006;3804,3803,4006;3804,4006,3816;3816,3803,3804
3816,3803,4006;4004,3816,4006;4004,4006,3803;3803,3816,4004
3759,3774,3979;3775,3759,3979;3775,3979,3774;3774,3759,3775
813,1618,1617;763,813,1617;763,1617,1618;1618,813,763
904,846,1306;900,904,1306;900,1306,846;846,904,900
846,898,1179;900,846,1179;900,1179,898;898,846,900
1321,898,1179;846,1321,1179;846,1179,898;898,1321,846
1306,846,1179;900,1306,1179;900,1179,846;846,1306,900
1306,1321,1179;846,1306,1179;846,1179,1321;1321,1306,846
789,791,841;1544,789,841;1544,841,791;791,789,1544
839,789,841;1544,839,841;1544,841,789;789,839,1544
1179,898,955;900,1179,955;900,955,898;898,1179,900
1545,1559,1546;1544,1545,1546;1544,1546,1559;1559,1545,1544
2007,1788,737;684,2007,737;684,737,1788;1788,2007,684
2274,2548,2287;2547,2274,2287;2547,2287,2548;2548,2274,2547
2846,3113,2835;2847,2846,2835;2847,2835,3113;3113,2846,2847
2834,3113,2835;2846,2834,2835;2846,2835,3113;3113,2834,2846
3113,2834,2835;3101,3113,2835;3101,2835,2834;2834,3113,3101
2834,3088,2835;3101,2834,2835;3101,2835,3088;3088,2834,3101
3113,2834,3112;2846,3113,3112;2846,3112,2834;2834,3113,2846
2846,2845,3112;441,2846,3112;441,3112,2845;2845,2846,441
2846,2834,3112;2845,2846,3112;2845,3112,2834;2834,2846,2845
440,2846,3112;441,440,3112;441,3112,2846;2846,440,441
440,3113,3112;2846,440,3112;2846,3112,3113;3113,440,2846
2834,3113,3112;3101,2834,3112;3101,3112,3113;3113,2834,3101
3354,2834,3112;3101,3354,3112;3101,3112,2834;2834,3354,3101
394,446,3357;391,394,3357;391,3357,446;446,394,391
337,394,3357;391,337,3357;391,3357,394;394,337,391
3814,4016,3802;3815,3814,3802;3815,3802,4016;4016,3814,3815
3586,3814,3802;3815,3586,3802;3815,3802,3814;3814,3586,3815
4016,3587,3802;3815,4016,3802;3815,3802,3587;3587,4016,3815
3587,3586,3802;3815,3587,3802;3815,3802,3586;3586,3587,3815
3814,4003,3802;4016,3814,3802;4016,3802,4003;4003,3814,4016
3801,4003,3802;3814,3801,3802;3814,3802,4003;4003,3801,3814
4004,3816,3802;4016,4004,3802;4016,3802,3816;3816,4004,4016
3816,3587,3802;4016,3816,3802;4016,3802,3587;3587,3816,4016
4003,4004,3802;4016,4003,3802;4016,3802,4004;4004,4003,4016
3801,4004,3802;4003,3801,3802;4003,3802,4004;4004,3801,4003
3803,3816,3802;4004,3803,3802;4004,3802,3816;3816,3803,4004
3587,3816,3802;3803,3587,3802;3803,3802,3816;3816,3587,3803
3586,3587,3802;3573,3586,3802;3573,3802,3587;3587,3586,3573
3587,3803,3802;3573,3587,3802;3573,3802,3803;3803,3587,3573
3595,3352,3604;3605,3595,3604;3605,3604,3352;3352,3595,3605
279,3595,3604;3605,279,3604;3605,3604,3595;3595,279,3605
1040,1043,1057;1044,1040,1057;1044,1057,1043;1043,1040,1044
1040,1003,1057;1043,1040,1057;1043,1057,1003;1003,1040,1043
1003,1103,1057;1043,1003,1057;1043,1057,1103;1103,1003,1043
1101,1111,1057;1056,1101,1057;1056,1057,1111;1111,1101,1056
1101,1093,1057;1111,1101,1057;1111,1057,1093;1093,1101,1111
1103,1003,1057;1112,1103,1057;1112,1057,1003;1003,1103,1112
1111,1093,1057;1102,1111,1057;1102,1057,1093;1093,1111,1102
1093,1103,1057;1102,1093,1057;1102,1057,1103;1103,1093,1102
1112,1111,1057;1102,1112,1057;1102,1057,1111;1111,1112,1102
1103,1112,1057;1102,1103,1057;1102,1057,1112;1112,1103,1102
512,566,2811;2530,512,2811;2530,2811,566;566,512,2530
566,2557,2811;2530,566,2811;2530,2811,2557;2557,566,2530
737,2007,686;1990,737,686;1990,686,2007;2007,737,1990
2007,737,686;684,2007,686;684,686,737;737,2007,684
1990,632,686;688,1990,686;688,686,632;632,1990,688
739,1990,686;688,739,686;688,686,1990;1990,739,688
739,737,686;1990,739,686;1990,686,737;737,739,1990
686,2007,2252;1990,686,2252;1990,2252,2007;2007,686,1990
632,686,2252;1990,632,2252;1990,2252,686;686,632,1990
634,576,1973;688,634,1973;688,1973,576;576,634,688
741,634,1973;688,741,1973;688,1973,634;634,741,688
1990,741,1973;688,1990,1973;688,1973,741;741,1990,688
1559,789,837;839,1559,837;839,837,789;789,1559,839
878,1401,872;873,878,872;873,872,1401;1401,878,873
1812,784,1584;1595,1812,1584;1595,1584,784;784,1812,1595
1799,1812,1584;1595,1799,1584;1595,1584,1812;1812,1799,1595
1799,1595,1584;1583,1799,1584;1583,1584,1595;1595,1799,1583
1799,1800,1584;1812,1799,1584;1812,1584,1800;1800,1799,1812
1595,1399,1584;1583,1595,1584;1583,1584,1399;1399,1595,1583
1388,1399,1584;834,1388,1584;834,1584,1399;1399,1388,834
1561,1547,1777;1776,1561,1777;1776,1777,1547;1547,1561,1776
833,884,1376;835,833,1376;835,1376,884;884,833,835
4128,4141,4277;4142,4128,4277;4142,4277,4141;4141,4128,4142
4003,4004,4178;3990,4003,4178;3990,4178,4004;4004,4003,3990
3990,3991,4178;4165,3990,4178;4165,4178,3991;3991,3990,4165
4004,3991,4178;3990,4004,4178;3990,4178,3991;3991,4004,3990
4004,4003,4178;4016,4004,4178;4016,4178,4003;4003,4004,4016
345,343,3576;293,345,3576;293,3576,343;343,345,293
343,3805,3576;293,343,3576;293,3576,3805;3805,343,293
195,243,4007;241,195,4007;241,4007,243;243,195,241
243,3805,4007;241,243,4007;241,4007,3805;3805,243,241
192,241,4007;4018,192,4007;4018,4007,241;241,192,4018
192,195,4007;241,192,4007;241,4007,195;195,192,241
3804,4006,4007;4018,3804,4007;4018,4007,4006;4006,3804,4018
3993,4006,4007;3804,3993,4007;3804,4007,4006;4006,3993,3804
3802,3803,3572;3573,3802,3572;3573,3572,3803;3803,3802,3573
3586,3802,3572;3573,3586,3572;3573,3572,3802;3802,3586,3573
3344,3088,3343;3101,3344,3343;3101,3343,3088;3088,3344,3101
3604,3352,3362;3605,3604,3362;3605,3362,3352;3352,3604,3605
3352,3604,3362;3594,3352,3362;3594,3362,3604;3604,3352,3594
3604,3603,3362;3594,3604,3362;3594,3362,3603;3603,3604,3594
3352,3595,3596;3605,3352,3596;3605,3596,3595;3595,3352,3605
3112,2845,3111;441,3112,3111;441,3111,2845;2845,3112,441
3112,3364,3111;3354,3112,3111;3354,3111,3364;3364,3112,3354
3112,2834,3111;2845,3112,3111;2845,3111,2834;2834,3112,2845
3112,3354,3111;2834,3112,3111;2834,3111,3354;3354,3112,2834
3343,3354,3598;3101,3343,3598;3101,3598,3354;3354,3343,3101
3596,3364,3598;3354,3596,3598;3354,3598,3364;3364,3596,3354
3598,3607,3606;3815,3598,3606;3815,3606,3607;3607,3598,3815
3598,3596,3606;3364,3598,3606;3364,3606,3596;3596,3598,3364
3607,3826,3606;3815,3607,3606;3815,3606,3826;3826,3607,3815
3826,3607,3606;284,3826,3606;284,3606,3607;3607,3826,284
3330,3344,3329;3573,3330,3329;3573,3329,3344;3344,3330,3573
3344,3586,3329;3573,3344,3329;3573,3329,3586;3586,3344,3573
3572,3330,3329;3573,3572,3329;3573,3329,3330;3330,3572,3573
3586,3572,3329;3573,3586,3329;3573,3329,3572;3572,3586,3573
3074,3344,3329;3330,3074,3329;3330,3329,3344;3344,3074,3330
3586,3343,3329;3328,3586,3329;3328,3329,3343;3343,3586,3328
3344,3343,3329;3586,3344,3329;3586,3329,3343;3343,3344,3586
4144,3967,3969;4131,4144,3969;4131,3969,3967;3967,4144,4131
3967,4144,3969;4157,3967,3969;4157,3969,4144;4144,3967,4157
3795,3808,3794;3996,3795,3794;3996,3794,3808;3808,3795,3996
3780,3550,3794;3795,3780,3794;3795,3794,3550;3550,3780,3795
3808,3997,3794;3996,3808,3794;3996,3794,3997;3997,3808,3996
4221,4210,106;107,4221,106;107,106,4210;4210,4221,107
164,4210,106;111,164,106;111,106,4210;4210,164,111
4210,164,106;107,4210,106;107,106,164;164,4210,107
3481,3730,3712;3713,3481,3712;3713,3712,3730;3730,3481,3713
471,469,413;2939,471,413;2939,413,469;469,471,2939
2923,2672,2654;2939,2923,2654;2939,2654,2672;2672,2923,2939
2637,534,532;592,2637,532;592,532,534;534,2637,592
