1,27,28
27,29,28
27,9,29
28,29,10
9,30,29
30,31,29
30,11,31
29,31,10
9,32,30
32,33,30
32,2,33
30,33,11
10,31,34
31,35,34
31,11,35
34,35,6
6,36,34
36,37,34
36,12,37
34,37,10
12,38,37
38,39,37
38,13,39
37,39,10
12,40,38
40,41,38
40,5,41
38,41,13
10,39,28
39,42,28
39,13,42
28,42,1
2,43,44
43,45,44
43,14,45
44,45,15
14,46,45
46,47,45
46,16,47
45,47,15
14,48,46
48,49,46
48,3,49
46,49,16
15,47,50
47,51,50
47,16,51
50,51,7
7,52,50
52,53,50
52,17,53
50,53,15
17,54,53
54,55,53
54,11,55
53,55,15
17,56,54
56,35,54
56,6,35
54,35,11
15,55,44
55,33,44
55,11,33
44,33,2
3,57,49
57,58,49
57,18,58
49,58,16
18,59,58
59,60,58
59,19,60
58,60,16
18,61,59
61,62,59
61,8,62
59,62,19
16,60,51
60,63,51
60,19,63
51,63,7
3,64,57
64,65,57
64,20,65
57,65,18
20,66,65
66,67,65
66,21,67
65,67,18
20,68,66
68,69,66
68,4,69
66,69,21
18,67,61
67,70,61
67,21,70
61,70,8
4,71,69
71,72,69
71,22,72
69,72,21
22,73,72
73,74,72
73,23,74
72,74,21
22,75,73
75,76,73
75,5,76
73,76,23
21,74,70
74,77,70
74,23,77
70,77,8
4,78,71
78,79,71
78,24,79
71,79,22
24,80,79
80,81,79
80,13,81
79,81,22
24,82,80
82,42,80
82,1,42
80,42,13
22,81,75
81,41,75
81,13,41
75,41,5
6,56,83
56,84,83
56,17,84
83,84,25
17,85,84
85,86,84
85,19,86
84,86,25
17,52,85
52,63,85
52,7,63
85,63,19
25,86,87
86,62,87
86,19,62
87,62,8
6,83,36
83,88,36
83,25,88
36,88,12
25,89,88
89,90,88
89,23,90
88,90,12
25,87,89
87,77,89
87,8,77
89,77,23
12,90,40
90,76,40
90,23,76
40,76,5
1,91,27
91,92,27
91,26,92
27,92,9
26,93,92
93,94,92
93,14,94
92,94,9
26,95,93
95,48,93
95,3,48
93,48,14
9,94,32
94,43,32
94,14,43
32,43,2
1,82,91
82,96,91
82,24,96
91,96,26
24,97,96
97,98,96
97,20,98
96,98,26
24,78,97
78,68,97
78,4,68
97,68,20
26,98,95
98,64,95
98,20,64
95,64,3
