1,18,289,2
2,289,288,3
3,288,287,4
4,287,286,5
5,286,285,6
6,285,284,7
7,284,283,8
8,283,282,9
9,282,281,10
10,281,280,11
11,280,279,12
12,279,278,13
13,278,277,14
14,277,276,15
15,276,275,16
16,275,19,17
18,20,274,289
289,274,273,288
288,273,272,287
287,272,271,286
286,271,270,285
285,270,269,284
284,269,268,283
283,268,267,282
282,267,266,281
281,266,265,280
280,265,264,279
279,264,263,278
278,263,262,277
277,262,261,276
276,261,260,275
275,260,21,19
20,22,259,274
274,259,258,273
273,258,257,272
272,257,256,271
271,256,255,270
270,255,254,269
269,254,253,268
268,253,252,267
267,252,251,266
266,251,250,265
265,250,249,264
264,249,248,263
263,248,247,262
262,247,246,261
261,246,245,260
260,245,23,21
22,24,244,259
259,244,243,258
258,243,242,257
257,242,241,256
256,241,240,255
255,240,239,254
254,239,238,253
253,238,237,252
252,237,236,251
251,236,235,250
250,235,234,249
249,234,233,248
248,233,232,247
247,232,231,246
246,231,230,245
245,230,25,23
24,26,229,244
244,229,228,243
243,228,227,242
242,227,226,241
241,226,225,240
240,225,224,239
239,224,223,238
238,223,222,237
237,222,221,236
236,221,220,235
235,220,219,234
234,219,218,233
233,218,217,232
232,217,216,231
231,216,215,230
230,215,27,25
26,28,214,229
229,214,213,228
228,213,212,227
227,212,211,226
226,211,210,225
225,210,209,224
224,209,208,223
223,208,207,222
222,207,206,221
221,206,205,220
220,205,204,219
219,204,203,218
218,203,202,217
217,202,201,216
216,201,200,215
215,200,29,27
28,30,199,214
214,199,198,213
213,198,197,212
212,197,196,211
211,196,195,210
210,195,194,209
209,194,193,208
208,193,192,207
207,192,191,206
206,191,190,205
205,190,189,204
204,189,188,203
203,188,187,202
202,187,186,201
201,186,185,200
200,185,31,29
30,32,184,199
199,184,183,198
198,183,182,197
197,182,181,196
196,181,180,195
195,180,179,194
194,179,178,193
193,178,177,192
192,177,176,191
191,176,175,190
190,175,174,189
189,174,173,188
188,173,172,187
187,172,171,186
186,171,170,185
185,170,33,31
32,34,169,184
184,169,168,183
183,168,167,182
182,167,166,181
181,166,165,180
180,165,164,179
179,164,163,178
178,163,162,177
177,162,161,176
176,161,160,175
175,160,159,174
174,159,158,173
173,158,157,172
172,157,156,171
171,156,155,170
170,155,35,33
34,36,154,169
169,154,153,168
168,153,152,167
167,152,151,166
166,151,150,165
165,150,149,164
164,149,148,163
163,148,147,162
162,147,146,161
161,146,145,160
160,145,144,159
159,144,143,158
158,143,142,157
157,142,141,156
156,141,140,155
155,140,37,35
36,38,139,154
154,139,138,153
153,138,137,152
152,137,136,151
151,136,135,150
150,135,134,149
149,134,133,148
148,133,132,147
147,132,131,146
146,131,130,145
145,130,129,144
144,129,128,143
143,128,127,142
142,127,126,141
141,126,125,140
140,125,39,37
38,40,124,139
139,124,123,138
138,123,122,137
137,122,121,136
136,121,120,135
135,120,119,134
134,119,118,133
133,118,117,132
132,117,116,131
131,116,115,130
130,115,114,129
129,114,113,128
128,113,112,127
127,112,111,126
126,111,110,125
125,110,41,39
40,42,109,124
124,109,108,123
123,108,107,122
122,107,106,121
121,106,105,120
120,105,104,119
119,104,103,118
118,103,102,117
117,102,101,116
116,101,100,115
115,100,99,114
114,99,98,113
113,98,97,112
112,97,96,111
111,96,95,110
110,95,43,41
42,44,94,109
109,94,93,108
108,93,92,107
107,92,91,106
106,91,90,105
105,90,89,104
104,89,88,103
103,88,87,102
102,87,86,101
101,86,85,100
100,85,84,99
99,84,83,98
98,83,82,97
97,82,81,96
96,81,80,95
95,80,45,43
44,46,79,94
94,79,78,93
93,78,77,92
92,77,76,91
91,76,75,90
90,75,74,89
89,74,73,88
88,73,72,87
87,72,71,86
86,71,70,85
85,70,69,84
84,69,68,83
83,68,67,82
82,67,66,81
81,66,65,80
80,65,47,45
46,48,49,79
79,49,50,78
78,50,51,77
77,51,52,76
76,52,53,75
75,53,54,74
74,54,55,73
73,55,56,72
72,56,57,71
71,57,58,70
70,58,59,69
69,59,60,68
68,60,61,67
67,61,62,66
66,62,63,65
65,63,64,47
