3,92,2;3,92,7;3,2,7;7,92,2
3,97,93;3,97,92;3,93,92;92,97,93
3,98,93;3,98,97;3,93,97;97,98,93
3,98,97;3,98,8;3,97,8;8,98,97
3,2,92;3,2,1;3,92,1;1,2,92
3,92,93;3,92,1;3,93,1;1,92,93
3,94,4;3,94,1;3,4,1;1,94,4
3,93,94;3,93,1;3,94,1;1,93,94
78,93,97;78,93,92;78,97,92;92,93,97
78,97,77;78,97,92;78,77,92;92,97,77
78,83,82;78,83,97;78,82,97;97,83,82
78,82,77;78,82,97;78,77,97;97,82,77
78,98,83;78,98,97;78,83,97;97,98,83
78,93,98;78,93,97;78,98,97;97,93,98
78,79,94;78,79,1;78,94,1;1,79,94
78,94,93;78,94,1;78,93,1;1,94,93
78,93,92;78,93,1;78,92,1;1,93,92
78,92,77;78,92,1;78,77,1;1,92,77
11,15,30;11,15,31;11,30,31;31,15,30
11,30,15;11,30,10;11,15,10;10,30,15
11,30,26;11,30,31;11,26,31;31,30,26
11,25,26;11,25,30;11,26,30;30,25,26
11,16,15;11,16,31;11,15,31;31,16,15
11,25,30;11,25,10;11,30,10;10,25,30
11,22,7;11,22,12;11,7,12;12,22,7
11,27,22;11,27,12;11,22,12;12,27,22
11,22,27;11,22,31;11,27,31;31,22,27
11,31,27;11,31,12;11,27,12;12,31,27
11,26,22;11,26,31;11,22,31;31,26,22
11,16,31;11,16,12;11,31,12;12,16,31
106,7,102;106,7,12;106,102,12;12,7,102
106,16,7;106,16,12;106,7,12;12,16,7
106,7,97;106,7,102;106,97,102;102,7,97
106,11,101;106,11,7;106,101,7;7,11,101
106,101,97;106,101,7;106,97,7;7,101,97
106,16,11;106,16,7;106,11,7;7,16,11
84,24,39;84,24,107;84,39,107;107,24,39
84,39,54;84,39,107;84,54,107;107,39,54
84,99,9;84,99,107;84,9,107;107,99,9
84,9,24;84,9,107;84,24,107;107,9,24
84,54,69;84,54,107;84,69,107;107,54,69
84,74,89;84,74,107;84,89,107;107,74,89
84,69,74;84,69,107;84,74,107;107,69,74
84,89,104;84,89,107;84,104,107;107,89,104
84,104,99;84,104,107;84,99,107;107,104,99
84,73,69;84,73,68;84,69,68;68,73,69
84,73,68;84,73,88;84,68,88;88,73,68
84,74,73;84,74,88;84,73,88;88,74,73
84,74,69;84,74,73;84,69,73;73,74,69
84,89,74;84,89,88;84,74,88;88,89,74
84,68,83;84,68,88;84,83,88;88,68,83
84,103,104;84,103,88;84,104,88;88,103,104
84,83,103;84,83,88;84,103,88;88,83,103
84,104,89;84,104,88;84,89,88;88,104,89
84,103,99;84,103,104;84,99,104;104,103,99
84,83,98;84,83,103;84,98,103;103,83,98
84,98,99;84,98,103;84,99,103;103,98,99
84,93,79;84,93,94;84,79,94;94,93,79
84,93,78;84,93,79;84,78,79;79,93,78
84,99,98;84,99,93;84,98,93;93,99,98
84,99,93;84,99,94;84,93,94;94,99,93
84,93,98;84,93,83;84,98,83;83,93,98
84,78,93;84,78,83;84,93,83;83,78,93
48,32,33;48,32,1;48,33,1;1,32,33
48,47,32;48,47,1;48,32,1;1,47,32
48,37,52;48,37,38;48,52,38;38,37,52
48,37,47;48,37,52;48,47,52;52,37,47
48,52,53;48,52,38;48,53,38;38,52,53
48,33,37;48,33,38;48,37,38;38,33,37
48,32,47;48,32,37;48,47,37;37,32,47
48,33,32;48,33,37;48,32,37;37,33,32
51,37,56;51,37,52;51,56,52;52,37,56
51,47,32;51,47,37;51,32,37;37,47,32
51,37,41;51,37,56;51,41,56;56,37,41
51,47,37;51,47,52;51,37,52;52,47,37
51,41,37;51,41,36;51,37,36;36,41,37
51,37,32;51,37,36;51,32,36;36,37,32
51,32,47;51,32,1;51,47,1;1,32,47
51,36,32;51,36,1;51,32,1;1,36,32
51,56,71;51,56,52;51,71,52;52,56,71
51,66,67;51,66,71;51,67,71;71,66,67
51,71,67;51,71,52;51,67,52;52,71,67
51,67,47;51,67,52;51,47,52;52,67,47
51,62,47;51,62,67;51,47,67;67,62,47
51,66,62;51,66,67;51,62,67;67,66,62
51,62,66;51,62,1;51,66,1;1,62,66
51,47,62;51,47,1;51,62,1;1,47,62
100,16,15;100,16,10;100,15,10;10,16,15
100,16,105;100,16,15;100,105,15;15,16,105
100,101,106;100,101,16;100,106,16;16,101,106
100,11,101;100,11,16;100,101,16;16,11,101
100,11,16;100,11,10;100,16,10;10,11,16
100,16,106;100,16,105;100,106,105;105,16,106
100,15,105;100,15,108;100,105,108;108,15,105
100,10,15;100,10,108;100,15,108;108,10,15
100,105,90;100,105,108;100,90,108;108,105,90
100,90,85;100,90,108;100,85,108;108,90,85
70,76,71;70,76,61;70,71,61;61,76,71
70,71,56;70,71,61;70,56,61;61,71,56
70,56,55;70,56,61;70,55,61;61,56,55
70,60,76;70,60,61;70,76,61;61,60,76
70,55,60;70,55,61;70,60,61;61,55,60
70,60,75;70,60,76;70,75,76;76,60,75
70,55,40;70,55,108;70,40,108;108,55,40
70,25,10;70,25,108;70,10,108;108,25,10
70,40,25;70,40,108;70,25,108;108,40,25
70,10,100;70,10,108;70,100,108;108,10,100
70,100,85;70,100,108;70,85,108;108,100,85
70,75,60;70,75,108;70,60,108;108,75,60
70,60,55;70,60,108;70,55,108;108,60,55
70,90,75;70,90,108;70,75,108;108,90,75
70,85,90;70,85,108;70,90,108;108,85,90
86,90,105;86,90,91;86,105,91;91,90,105
86,90,85;86,90,105;86,85,105;105,90,85
86,105,106;86,105,91;86,106,91;91,105,106
86,101,106;86,101,105;86,106,105;105,101,106
86,100,101;86,100,105;86,101,105;105,100,101
86,85,100;86,85,105;86,100,105;105,85,100
86,87,91;86,87,102;86,91,102;102,87,91
86,97,87;86,97,102;86,87,102;102,97,87
86,101,97;86,101,102;86,97,102;102,101,97
86,97,82;86,97,87;86,82,87;87,97,82
86,91,106;86,91,102;86,106,102;102,91,106
86,106,101;86,106,102;86,101,102;102,106,101
86,76,90;86,76,91;86,90,91;91,76,90
86,75,76;86,75,71;86,76,71;71,75,76
86,75,85;86,75,90;86,85,90;90,75,85
86,75,90;86,75,76;86,90,76;76,75,90
86,70,85;86,70,75;86,85,75;75,70,85
86,70,75;86,70,71;86,75,71;71,70,75
86,71,76;86,71,72;86,76,72;72,71,76
86,76,91;86,76,72;86,91,72;72,76,91
86,67,71;86,67,72;86,71,72;72,67,71
86,87,67;86,87,72;86,67,72;72,87,67
86,91,87;86,91,72;86,87,72;72,91,87
86,87,82;86,87,67;86,82,67;67,87,82
86,67,66;86,67,71;86,66,71;71,67,66
86,77,62;86,77,67;86,62,67;67,77,62
86,62,77;86,62,66;86,77,66;66,62,77
86,62,66;86,62,67;86,66,67;67,62,66
86,77,81;86,77,66;86,81,66;66,77,81
86,82,77;86,82,67;86,77,67;67,82,77
80,66,81;80,66,1;80,81,1;1,66,81
80,65,66;80,65,1;80,66,1;1,65,66
80,66,65;80,66,71;80,65,71;71,66,65
80,86,81;80,86,71;80,81,71;71,86,81
80,81,66;80,81,71;80,66,71;71,81,66
80,70,85;80,70,71;80,85,71;71,70,85
80,65,70;80,65,71;80,70,71;71,65,70
80,85,86;80,85,71;80,86,71;71,85,86
63,67,83;63,67,68;63,83,68;68,67,83
63,62,77;63,62,67;63,77,67;67,62,77
63,82,77;63,82,83;63,77,83;83,82,77
63,82,83;63,82,67;63,83,67;67,82,83
63,77,82;63,77,67;63,82,67;67,77,82
63,77,78;63,77,83;63,78,83;83,77,78
63,79,64;63,79,69;63,64,69;69,79,64
63,83,69;63,83,68;63,69,68;68,83,69
63,83,78;63,83,79;63,78,79;79,83,78
63,84,83;63,84,79;63,83,79;79,84,83
63,83,84;63,83,69;63,84,69;69,83,84
63,84,79;63,84,69;63,79,69;69,84,79
63,69,53;63,69,68;63,53,68;68,69,53
63,64,49;63,64,69;63,49,69;69,64,49
63,69,54;63,69,53;63,54,53;53,69,54
63,54,49;63,54,53;63,49,53;53,54,49
63,49,54;63,49,69;63,54,69;69,49,54
63,49,48;63,49,53;63,48,53;53,49,48
63,68,53;63,68,52;63,53,52;52,68,53
63,47,67;63,47,52;63,67,52;52,47,67
63,53,47;63,53,52;63,47,52;52,53,47
63,67,68;63,67,52;63,68,52;52,67,68
63,47,62;63,47,67;63,62,67;67,47,62
63,48,47;63,48,53;63,47,53;53,48,47
63,64,79;63,64,1;63,79,1;1,64,79
63,79,78;63,79,1;63,78,1;1,79,78
63,77,62;63,77,1;63,62,1;1,77,62
63,78,77;63,78,1;63,77,1;1,78,77
63,49,64;63,49,1;63,64,1;1,49,64
63,48,49;63,48,1;63,49,1;1,48,49
63,47,48;63,47,1;63,48,1;1,47,48
63,62,47;63,62,1;63,47,1;1,62,47
34,53,39;34,53,38;34,39,38;38,53,39
34,49,54;34,49,53;34,54,53;53,49,54
34,54,39;34,54,53;34,39,53;53,54,39
34,33,53;34,33,38;34,53,38;38,33,53
34,48,49;34,48,53;34,49,53;53,48,49
34,33,48;34,33,53;34,48,53;53,33,48
34,9,39;34,9,69;34,39,69;69,9,39
34,4,9;34,4,94;34,9,94;94,4,9
34,49,64;34,49,69;34,64,69;69,49,64
34,64,79;34,64,69;34,79,69;69,64,79
34,99,9;34,99,69;34,9,69;69,99,9
34,9,99;34,9,94;34,99,94;94,9,99
34,99,79;34,99,94;34,79,94;94,99,79
34,4,24;34,4,9;34,24,9;9,4,24
34,24,39;34,24,9;34,39,9;9,24,39
34,54,49;34,54,69;34,49,69;69,54,49
34,39,54;34,39,69;34,54,69;69,39,54
34,84,99;34,84,69;34,99,69;69,84,99
34,79,84;34,79,69;34,84,69;69,79,84
34,99,84;34,99,79;34,84,79;79,99,84
34,19,24;34,19,4;34,24,4;4,19,24
34,94,79;34,94,1;34,79,1;1,94,79
34,4,94;34,4,1;34,94,1;1,4,94
34,79,64;34,79,1;34,64,1;1,79,64
34,64,49;34,64,1;34,49,1;1,64,49
34,19,4;34,19,1;34,4,1;1,19,4
34,48,33;34,48,1;34,33,1;1,48,33
34,49,48;34,49,1;34,48,1;1,49,48
17,26,37;17,26,22;17,37,22;22,26,37
17,21,36;17,21,26;17,36,26;26,21,36
17,36,41;17,36,26;17,41,26;26,36,41
17,41,37;17,41,26;17,37,26;26,41,37
17,37,41;17,37,36;17,41,36;36,37,41
17,32,37;17,32,36;17,37,36;36,32,37
17,7,26;17,7,22;17,26,22;22,7,26
17,2,6;17,2,7;17,6,7;7,2,6
17,6,21;17,6,26;17,21,26;26,6,21
17,11,26;17,11,7;17,26,7;7,11,26
17,11,6;17,11,26;17,6,26;26,11,6
17,6,11;17,6,7;17,11,7;7,6,11
17,36,21;17,36,1;17,21,1;1,36,21
17,32,36;17,32,1;17,36,1;1,32,36
17,6,2;17,6,1;17,2,1;1,6,2
17,21,6;17,21,1;17,6,1;1,21,6
50,40,55;50,40,56;50,55,56;56,40,55
50,35,40;50,35,36;50,40,36;36,35,40
50,41,40;50,41,56;50,40,56;56,41,40
50,36,41;50,36,56;50,41,56;56,36,41
50,40,41;50,40,36;50,41,36;36,40,41
50,51,36;50,51,56;50,36,56;56,51,36
50,56,55;50,56,71;50,55,71;71,56,55
50,66,56;50,66,71;50,56,71;71,66,56
50,65,66;50,65,71;50,66,71;71,65,66
50,66,51;50,66,56;50,51,56;56,66,51
50,55,70;50,55,71;50,70,71;71,55,70
50,70,65;50,70,71;50,65,71;71,70,65
50,51,66;50,51,1;50,66,1;1,51,66
50,66,65;50,66,1;50,65,1;1,66,65
50,35,36;50,35,1;50,36,1;1,35,36
50,36,51;50,36,1;50,51,1;1,36,51
96,92,2;96,92,1;96,2,1;1,92,2
96,2,6;96,2,1;96,6,1;1,2,6
96,81,77;96,81,1;96,77,1;1,81,77
96,77,92;96,77,1;96,92,1;1,77,92
96,92,97;96,92,7;96,97,7;7,92,97
96,2,92;96,2,7;96,92,7;7,2,92
96,97,101;96,97,7;96,101,7;7,97,101
96,6,2;96,6,7;96,2,7;7,6,2
96,101,11;96,101,7;96,11,7;7,101,11
96,11,6;96,11,7;96,6,7;7,11,6
96,77,97;96,77,92;96,97,92;92,77,97
96,82,101;96,82,97;96,101,97;97,82,101
96,86,82;96,86,81;96,82,81;81,86,82
96,77,82;96,77,97;96,82,97;97,77,82
96,81,82;96,81,77;96,82,77;77,81,82
96,82,86;96,82,101;96,86,101;101,82,86
18,39,24;18,39,23;18,24,23;23,39,24
18,33,39;18,33,38;18,39,38;38,33,39
18,39,23;18,39,38;18,23,38;38,39,23
18,19,24;18,19,39;18,24,39;39,19,24
18,33,34;18,33,39;18,34,39;39,33,34
18,34,19;18,34,39;18,19,39;39,34,19
18,22,37;18,22,38;18,37,38;38,22,37
18,37,33;18,37,38;18,33,38;38,37,33
18,23,22;18,23,38;18,22,38;38,23,22
18,32,33;18,32,37;18,33,37;37,32,33
18,32,37;18,32,22;18,37,22;22,32,37
18,17,32;18,17,22;18,32,22;22,17,32
18,23,9;18,23,8;18,9,8;8,23,9
18,9,4;18,9,8;18,4,8;8,9,4
18,24,19;18,24,4;18,19,4;4,24,19
18,24,9;18,24,23;18,9,23;23,24,9
18,24,4;18,24,9;18,4,9;9,24,4
18,4,3;18,4,8;18,3,8;8,4,3
18,7,22;18,7,8;18,22,8;8,7,22
18,2,7;18,2,8;18,7,8;8,2,7
18,7,2;18,7,22;18,2,22;22,7,2
18,22,23;18,22,8;18,23,8;8,22,23
18,3,2;18,3,8;18,2,8;8,3,2
18,2,17;18,2,22;18,17,22;22,2,17
18,19,34;18,19,1;18,34,1;1,19,34
18,34,33;18,34,1;18,33,1;1,34,33
18,33,32;18,33,1;18,32,1;1,33,32
18,32,17;18,32,1;18,17,1;1,32,17
18,3,4;18,3,1;18,4,1;1,3,4
18,4,19;18,4,1;18,19,1;1,4,19
18,2,3;18,2,1;18,3,1;1,2,3
18,17,2;18,17,1;18,2,1;1,17,2
5,20,21;5,20,26;5,21,26;26,20,21
5,25,20;5,25,26;5,20,26;26,25,20
5,6,11;5,6,26;5,11,26;26,6,11
5,21,6;5,21,26;5,6,26;26,21,6
5,25,26;5,25,10;5,26,10;10,25,26
5,26,11;5,26,10;5,11,10;10,26,11
5,21,20;5,21,1;5,20,1;1,21,20
5,6,21;5,6,1;5,21,1;1,6,21
95,85,100;95,85,101;95,100,101;101,85,100
95,86,85;95,86,101;95,85,101;101,86,85
95,86,81;95,86,85;95,81,85;85,86,81
95,81,86;95,81,101;95,86,101;101,81,86
95,81,80;95,81,85;95,80,85;85,81,80
95,96,81;95,96,101;95,81,101;101,96,81
95,101,11;95,101,6;95,11,6;6,101,11
95,11,101;95,11,10;95,101,10;10,11,101
95,6,11;95,6,10;95,11,10;10,6,11
95,101,100;95,101,10;95,100,10;10,101,100
95,96,101;95,96,6;95,101,6;6,96,101
95,5,6;95,5,10;95,6,10;10,5,6
95,55,40;95,55,10;95,40,10;10,55,40
95,35,20;95,35,40;95,20,40;40,35,20
95,40,25;95,40,10;95,25,10;10,40,25
95,25,20;95,25,10;95,20,10;10,25,20
95,20,25;95,20,40;95,25,40;40,20,25
95,35,40;95,35,55;95,40,55;55,35,40
95,85,55;95,85,10;95,55,10;10,85,55
95,70,85;95,70,65;95,85,65;65,70,85
95,100,85;95,100,10;95,85,10;10,100,85
95,70,65;95,70,55;95,65,55;55,70,65
95,85,70;95,85,55;95,70,55;55,85,70
95,85,80;95,85,65;95,80,65;65,85,80
95,65,50;95,65,55;95,50,55;55,65,50
95,50,35;95,50,55;95,35,55;55,50,35
95,20,5;95,20,10;95,5,10;10,20,5
95,20,35;95,20,1;95,35,1;1,20,35
95,35,50;95,35,1;95,50,1;1,35,50
95,65,80;95,65,1;95,80,1;1,65,80
95,50,65;95,50,1;95,65,1;1,50,65
95,5,20;95,5,1;95,20,1;1,5,20
95,80,81;95,80,1;95,81,1;1,80,81
95,81,96;95,81,1;95,96,1;1,81,96
95,96,6;95,96,1;95,6,1;1,96,6
95,6,5;95,6,1;95,5,1;1,6,5
