-0.069305,-0.27994,-0.95751
-0.24271,0.11115,-0.96371
-0.021726,0.035172,-0.99915
0.24223,0.015833,-0.97009
0.12573,0.21684,-0.96808
-0.26031,-0.57848,-0.77305
-0.034378,-0.67466,-0.73733
0.19186,-0.58458,-0.78832
-0.47003,-0.43134,-0.77008
-0.24671,-0.38437,-0.8896
-0.034274,-0.50199,-0.86419
0.16878,-0.38078,-0.90913
0.388,-0.44231,-0.80859
-0.60321,-0.24007,-0.76059
-0.40388,-0.23733,-0.88349
-0.22398,-0.12634,-0.96637
0.020765,-0.29859,-0.77511
0.11466,-0.1609,-0.98029
0.34756,-0.22892,-0.90929
0.55047,-0.26364,-0.79213
-0.60264,0.020335,-0.79776
-0.43146,-0.016153,-0.90199
-0.24751,0.028772,-0.7674
-0.050683,-0.081325,-0.82624
0.11486,0.035415,-0.78934
0.44303,-0.03343,-0.89589
0.61585,-0.02842,-0.78735
-0.61974,0.26526,-0.73862
-0.43225,0.22344,-0.87363
-0.11207,0.27773,-0.9541
-0.056719,0.16432,-0.79121
0.35863,0.213,-0.90885
0.55593,0.18327,-0.81078
0.67251,0.31568,-0.66938
-0.4627,0.44801,-0.76498
-0.25687,0.42902,-0.866
0.042358,0.41657,-0.90812
0.2627,0.42424,-0.86661
0.47097,0.42358,-0.7738
-0.11165,0.56901,-0.81472
0.11046,0.60183,-0.79095
0.32419,0.61137,-0.7219
-0.23283,-0.74808,-0.62142
0.1683,-0.75721,-0.63112
0.37109,-0.79128,-0.48598
-0.45521,-0.61803,-0.64096
-0.27943,-0.54846,-0.52502
-0.029048,-0.60569,-0.53712
0.21922,-0.58356,-0.51579
0.38672,-0.63688,-0.66696
-0.64075,-0.4611,-0.61386
-0.35916,-0.37048,-0.65856
-0.13987,-0.43652,-0.66016
0.087882,-0.45913,-0.63949
0.25999,-0.3457,-0.69167
0.40256,-0.41259,-0.55535
0.57075,-0.46982,-0.67344
-0.77194,-0.30642,-0.55697
-0.52938,-0.27442,-0.55371
-0.1914,-0.20421,-0.71878
-0.2769,-0.2718,-0.50726
-0.047814,-0.29727,-0.51879
0.068415,-0.17853,-0.63335
0.22729,-0.14406,-0.77855
0.45663,-0.1613,-0.67297
0.70762,-0.3356,-0.62181
-0.739,-0.1236,-0.66228
-0.56886,-0.016825,-0.55681
-0.41492,-0.12697,-0.68627
-0.279,-0.020872,-0.55037
-0.064853,6.9091e-05,-0.60585
0.18437,0.036664,-0.58519
0.34947,0.051548,-0.72499
0.52958,0.094371,-0.60419
0.73673,-0.13215,-0.66315
-0.75938,0.10104,-0.64275
-0.78517,0.28937,-0.54751
-0.43454,0.12467,-0.6764
-0.20338,0.21296,-0.5883
0.036581,0.21186,-0.58134
0.17687,0.24301,-0.75174
0.3996,0.28225,-0.68298
0.5664,0.28554,-0.4931
0.75227,0.10756,-0.65002
-0.65593,0.46209,-0.59685
-0.42978,0.35524,-0.59228
-0.26782,0.2725,-0.76191
-0.043138,0.37548,-0.70954
0.18942,0.41622,-0.6217
0.41549,0.46116,-0.55013
0.61518,0.51209,-0.59944
-0.50897,0.62331,-0.59366
-0.31608,0.62743,-0.71163
0.0078928,0.54612,-0.58329
0.23322,0.60245,-0.50825
0.48062,0.67706,-0.55731
-0.10295,0.72896,-0.67677
0.11871,0.7631,-0.63528
0.31998,0.78517,-0.53021
-0.42157,-0.77059,-0.47799
-0.23493,-0.88441,-0.40327
-0.029544,-0.83645,-0.54725
0.17605,-0.88413,-0.43281
0.5203,-0.79779,-0.30466
-0.63396,-0.627,-0.45274
-0.46204,-0.50624,-0.45742
-0.17274,-0.70678,-0.40136
0.063998,-0.70774,-0.34821
0.25553,-0.75369,-0.25736
0.42358,-0.60129,-0.39981
0.57594,-0.62406,-0.52805
-0.78239,-0.49033,-0.38399
-0.61729,-0.36269,-0.37161
-0.39211,-0.36193,-0.34153
-0.17807,-0.46749,-0.39113
0.042169,-0.46679,-0.37218
0.19239,-0.33912,-0.45801
0.37825,-0.37646,-0.32181
0.60162,-0.40243,-0.41907
0.7745,-0.46771,-0.42591
-0.88908,-0.27042,-0.36933
-0.68227,-0.15711,-0.40603
-0.43424,-0.13131,-0.42255
-0.13883,-0.28773,-0.30337
0.099162,-0.1159,-0.4341
0.29742,-0.16636,-0.54929
0.51117,-0.2267,-0.46847
0.644,-0.091708,-0.51566
0.84563,-0.24185,-0.47583
-0.86861,-0.069067,-0.49067
-0.75612,0.072058,-0.41935
-0.39602,0.12813,-0.45122
-0.14924,-0.10336,-0.41619
0.023672,0.060738,-0.39534
0.23534,0.08778,-0.35914
0.41383,0.0069414,-0.47455
0.66988,0.092509,-0.41039
0.8754,-0.0044112,-0.48337
-0.90581,0.20841,-0.36888
-0.75585,0.15574,-0.1872
-0.57935,0.22125,-0.50409
-0.14691,0.15597,-0.39648
0.099219,0.2849,-0.41831
0.30547,0.21814,-0.52678
0.4592,0.19684,-0.32787
0.70469,0.2667,-0.28057
0.83674,0.24654,-0.48896
-0.79847,0.4577,-0.39109
-0.54345,0.43197,-0.38528
-0.32457,0.317,-0.40671
