1.4,0,0
1.2828,0,0.28284
1,0,0.4
0.71716,0,0.28284
0.6,0,4.8986e-17
0.71716,0,-0.28284
1,0,-0.4
1.2828,0,-0.28284
0.98995,0.98995,0
0.90711,0.90711,0.28284
0.70711,0.70711,0.4
0.50711,0.50711,0.28284
0.42426,0.42426,4.8986e-17
0.50711,0.50711,-0.28284
0.70711,0.70711,-0.4
0.90711,0.90711,-0.28284
8.5725e-17,1.4,0
7.8551e-17,1.2828,0.28284
6.1232e-17,1,0.4
4.3913e-17,0.71716,0.28284
3.6739e-17,0.6,4.8986e-17
4.3913e-17,0.71716,-0.28284
6.1232e-17,1,-0.4
7.8551e-17,1.2828,-0.28284
-0.98995,0.98995,0
-0.90711,0.90711,0.28284
-0.70711,0.70711,0.4
-0.50711,0.50711,0.28284
-0.42426,0.42426,4.8986e-17
-0.50711,0.50711,-0.28284
-0.70711,0.70711,-0.4
-0.90711,0.90711,-0.28284
-1.4,1.7145e-16,0
-1.2828,1.571e-16,0.28284
-1,1.2246e-16,0.4
-0.71716,8.7826e-17,0.28284
-0.6,7.3479e-17,4.8986e-17
-0.71716,8.7826e-17,-0.28284
-1,1.2246e-16,-0.4
-1.2828,1.571e-16,-0.28284
-0.98995,-0.98995,0
-0.90711,-0.90711,0.28284
-0.70711,-0.70711,0.4
-0.50711,-0.50711,0.28284
-0.42426,-0.42426,4.8986e-17
-0.50711,-0.50711,-0.28284
-0.70711,-0.70711,-0.4
-0.90711,-0.90711,-0.28284
-2.5718e-16,-1.4,0
-2.3565e-16,-1.2828,0.28284
-1.837e-16,-1,0.4
-1.3174e-16,-0.71716,0.28284
-1.1022e-16,-0.6,4.8986e-17
-1.3174e-16,-0.71716,-0.28284
-1.837e-16,-1,-0.4
-2.3565e-16,-1.2828,-0.28284
0.98995,-0.98995,0
0.90711,-0.90711,0.28284
0.70711,-0.70711,0.4
0.50711,-0.50711,0.28284
0.42426,-0.42426,4.8986e-17
0.50711,-0.50711,-0.28284
0.70711,-0.70711,-0.4
0.90711,-0.90711,-0.28284
