-0.57735,-0.57735,-0.57735
0.57735,-0.57735,-0.57735
-0.57735,0.57735,-0.57735
0.57735,0.57735,-0.57735
0.57735,-0.57735,-0.57735
0.57735,-0.57735,0.57735
0.57735,0.57735,-0.57735
0.57735,0.57735,0.57735
0.57735,-0.57735,0.57735
-0.57735,-0.57735,0.57735
0.57735,0.57735,0.57735
-0.57735,0.57735,0.57735
-0.57735,-0.57735,0.57735
-0.57735,-0.57735,-0.57735
-0.57735,0.57735,0.57735
-0.57735,0.57735,-0.57735
-0.57735,0.57735,-0.57735
0.57735,0.57735,-0.57735
-0.57735,0.57735,0.57735
0.57735,0.57735,0.57735
-0.57735,-0.57735,0.57735
0.57735,-0.57735,0.57735
-0.57735,-0.57735,-0.57735
0.57735,-0.57735,-0.57735
